logFC	AveExpr	t	P.Value	adj.P.Val	B
13274150	-0.728901657	5.29000201394444	-3.4110138522326	0.00358329995008546	0.156852264591819	-1.73485995763436
13017291	-0.976295390666666	8.83280326572222	-3.41101110381891	0.00358332071929486	0.156852264591819	-1.73486519454385
12949122	1.11055000333333	3.91703934472222	3.41051789425542	0.00358704974358084	0.156910677968868	-1.73580496529053
13276476	1.327603921	8.75153607883333	3.40829521979075	0.00360390272045337	0.157126116999074	-1.74003995516203
13063974	0.685181599333333	6.42500706111111	3.40823993313473	0.00360432292225672	0.157126116999074	-1.7401452931741
13031881	-0.841637311000002	7.15730974377778	-3.40770800843264	0.00360836826321934	0.157126116999074	-1.74115876556197
12956244	-1.10955981833333	3.71893930705556	-3.40742904279094	0.00361049162929066	0.157126116999074	-1.74169027170057
12919723	-0.741582744333334	7.69270792111111	-3.40678671224869	0.00361538549686576	0.157126116999074	-1.74291407428068
12933293	-0.741582744333334	7.69270792111111	-3.40678671224869	0.00361538549686576	0.157126116999074	-1.74291407428068
12935129	-0.741582744333334	7.69270792111111	-3.40678671224869	0.00361538549686576	0.157126116999074	-1.74291407428068
13254035	-1.28749110266667	5.61582852916667	-3.4063503851766	0.00361871360076151	0.157126116999074	-1.74374537728319
13069885	-0.858743398333329	10.1667357375556	-3.40618264580368	0.00361999385060918	0.157126116999074	-1.74406495689241
12996417	-1.323981467	7.66172340138889	-3.40566163036322	0.00362397330834647	0.157126116999074	-1.74505759524417
12924339	1.128792218	6.68766346922222	3.40513602088304	0.00362799226179096	0.157126116999074	-1.74605897355892
12925697	1.128792218	6.68766346922222	3.40513602088304	0.00362799226179096	0.157126116999074	-1.74605897355892
12931871	1.128792218	6.68766346922222	3.40513602088304	0.00362799226179096	0.157126116999074	-1.74605897355892
13217752	0.657112025666666	6.34588495455556	3.40483033844056	0.00363033163067266	0.157126116999074	-1.74664134643417
12949995	-0.948080832333333	6.13858155222222	-3.40469011026765	0.00363140528994614	0.157126116999074	-1.74690850160462
13247177	-0.948080832333333	6.13858155222222	-3.40469011026765	0.00363140528994614	0.157126116999074	-1.74690850160462
13231948	-1.39489599766667	8.04020535755556	-3.40451608230327	0.0036327381768648	0.157126116999074	-1.74724004906148
13135940	1.47347038533333	5.22045738383333	3.40419400419658	0.00363520626871867	0.157129153282716	-1.74785364893574
13117491	-0.819422609333333	6.28445655461111	-3.4037515511139	0.00363859951498307	0.157172148330791	-1.74869657069566
13055372	-0.927741807666668	5.57454132311111	-3.40280563468369	0.00364586447086723	0.157281389834418	-1.75049861513066
13007305	-1.10857515366667	5.00309099233333	-3.40251366443896	0.00364810981146012	0.157281389834418	-1.75105483280404
13067655	-0.998041126	4.48331753594444	-3.40248515257205	0.00364832915010858	0.157281389834418	-1.75110914910051
13204457	0.717456701666666	4.608830276	3.40121146524918	0.00365814087127352	0.157566575809051	-1.75353553803785
13069723	-0.966557884666668	6.73719556516667	-3.40100244829637	0.00365975351577	0.157566575809051	-1.75393371050403
13052920	-0.888737510666667	6.6528756295	-3.40021319708113	0.00366584926084638	0.157725390915786	-1.75543719741383
13140923	1.28940287133334	9.36008217494444	3.39836835371735	0.00368013721731395	0.158236241191698	-1.75895142426924
13110820	0.691413343	5.97836367172222	3.39785843106732	0.00368409622505089	0.15827848943679	-1.75992274339425
13284660	1.39537740833333	2.73762242088889	3.39746728587176	0.00368713592072976	0.15827848943679	-1.76066780258196
13027076	-0.862229915333334	5.74427447322222	-3.39730907949395	0.00368836609342539	0.15827848943679	-1.76096915438404
13163083	0.625140046	6.40843586444444	3.39570271777129	0.00370087987709452	0.158453211180842	-1.76402888778641
13018511	-0.686009206333334	4.590857806	-3.39558263099271	0.00370181706335504	0.158453211180842	-1.76425761932556
12973382	0.813987820000001	3.42496506344444	3.39479502874122	0.00370796955094034	0.158453211180842	-1.76575776300405
13020454	0.708511919666665	5.6529771555	3.39451287860258	0.00371017608577487	0.158453211180842	-1.76629516630703
12972817	-0.721097782	4.8973996905	-3.39449448898315	0.0037103199457586	0.158453211180842	-1.76633019235684
13252248	0.809207073666666	6.59804489172222	3.39442381232073	0.00371087289316388	0.158453211180842	-1.76646480751445
13283076	1.13415024566667	6.55627602238889	3.39428491030297	0.00371195984852524	0.158453211180842	-1.76672936821903
12923445	-0.945611497666667	4.12017562333333	-3.39312395755163	0.00372105707999471	0.158453211180842	-1.76894054873061
12926271	-0.945611497666667	4.12017562333333	-3.39312395755163	0.00372105707999471	0.158453211180842	-1.76894054873061
12931549	-0.945611497666667	4.12017562333333	-3.39312395755163	0.00372105707999471	0.158453211180842	-1.76894054873061
12934983	-0.945611497666667	4.12017562333333	-3.39312395755163	0.00372105707999471	0.158453211180842	-1.76894054873061
13004560	0.724013912666667	3.54153535861111	3.39307326282805	0.00372145482858191	0.158453211180842	-1.76903710172625
12978540	-1.14790299666667	6.3506593295	-3.3920118636422	0.00372979222985859	0.158705081323489	-1.77105861041337
13217730	-1.72028516	7.63608184994444	-3.39012229436534	0.00374468095559	0.159032073492123	-1.77465729135092
13198636	-1.052359132	5.89770951505556	-3.39002424367302	0.00374545514874823	0.159032073492123	-1.77484402394859
13141257	0.889903619	8.03653919038889	3.38999532026145	0.00374568355392569	0.159032073492123	-1.77489910703719
12952994	0.590699331000001	3.125319469	3.38968562116076	0.00374813008323841	0.159032073492123	-1.77548890982613
13056670	-1.28475747166667	6.20977288322222	-3.38949816893388	0.00374961167051229	0.159032073492123	-1.77584589872111
13200336	-1.16097921733334	7.53605569211111	-3.38881997733585	0.00375497683274258	0.159156611834383	-1.77713745004135
13178127	-0.819588794000002	5.64187548166667	-3.38823781216362	0.00375958841534703	0.159249068959832	-1.77824611015314
13021077	-0.866522129333333	7.71128052438889	-3.38654237298327	0.00377305080654313	0.159441174791339	-1.78147476490085
12925107	0.624614101333334	2.298249916	3.38649061312446	0.00377346255081672	0.159441174791339	-1.78157332987591
13140415	1.2865601	5.90053880877778	3.38638065728281	0.00377433738621539	0.159441174791339	-1.78178271553136
13168279	-1.357664594	5.76871969066667	-3.38636535716886	0.00377445913361006	0.159441174791339	-1.78181185103806
13270953	0.865358451666665	5.27387770655556	3.38607952379048	0.00377673430923596	0.159441174791339	-1.78235615205749
13134582	0.797442576000001	7.49622377277778	3.38582985318924	0.00377872275135742	0.159441174791339	-1.78283158643214
13283208	1.393042933	6.2406258445	3.38529886846326	0.00378295511187794	0.159510257128247	-1.78384270193989
13101255	-0.774300056	5.49592113366667	-3.38478798368338	0.00378703170574825	0.159510257128247	-1.78481552932217
12953975	1.35469562966667	3.45372484894444	3.38454606996619	0.0037889635732577	0.159510257128247	-1.78527617715351
13194192	-0.923580414999999	5.23541136483333	-3.38440420741576	0.00379009691046089	0.159510257128247	-1.7855463079581
13207984	-0.904772541333333	6.72330387277778	-3.38374617121783	0.00379535835487088	0.159531764005541	-1.78679930939077
13168625	0.718678545666667	5.94990162494444	3.38373133684974	0.00379547704927112	0.159531764005541	-1.78682755604342
13075290	-0.717613545666668	6.51148026544444	-3.38282194289225	0.00380276044025156	0.159735439826157	-1.78855914461405
13174335	-1.01145913166667	8.06570361222222	-3.38132842550382	0.00381475224897805	0.159928177912577	-1.79140287963459
13008337	-0.701482025333334	3.17050338955556	-3.38097603543796	0.00381758714607283	0.159928177912577	-1.79207383226107
13198822	1.528782187	5.52311738766667	3.38084242332516	0.00381866257189567	0.159928177912577	-1.79232822881415
12931219	1.541103004	3.23656674072222	3.38012611924417	0.00382443313986399	0.159928177912577	-1.7936920514543
12934737	1.541103004	3.23656674072222	3.38012611924417	0.00382443313986399	0.159928177912577	-1.7936920514543
12936255	1.541103004	3.23656674072222	3.38012611924417	0.00382443313986399	0.159928177912577	-1.7936920514543
12940223	1.541103004	3.23656674072222	3.38012611924417	0.00382443313986399	0.159928177912577	-1.7936920514543
13030728	0.691067278333334	6.05870010477778	3.37921408901632	0.00383179302090433	0.159944998487625	-1.79542849333964
13003549	-1.08165328266667	8.64527874155556	-3.37886771595589	0.00383459185907736	0.159944998487625	-1.79608795234834
13280906	0.894658210999999	5.18476970877778	3.3788049489713	0.00383509925966166	0.159944998487625	-1.79620745363434
13241991	1.03032100366667	7.12794524477778	3.37783960137732	0.0038429114161943	0.159944998487625	-1.79804534157894
13044433	-0.982558496000001	4.26576583233333	-3.37771143489764	0.00384394980207303	0.159944998487625	-1.79828934918919
13114671	0.808974779666666	6.90951719266667	3.3775262747966	0.00384545043399516	0.159944998487625	-1.79864186166312
13197402	0.616953616333332	4.383086787	3.37724835814951	0.00384770390446071	0.159944998487625	-1.79917096308336
13025018	1.310801791	7.01185173933333	3.37692835490889	0.00385030025616976	0.159944998487625	-1.79978018459972
13235745	1.05424510366667	8.14968201811111	3.37687695121239	0.00385071748310936	0.159944998487625	-1.79987804636066
13014099	-1.48166484033333	5.60483523461111	-3.37680733208901	0.00385128263028627	0.159944998487625	-1.80001058622288
13213100	0.958674292666667	4.70419748077778	3.37675778459609	0.00385168489216018	0.159944998487625	-1.80010491385839
13031176	1.16980724666667	5.52259757744444	3.3737531883228	0.00387615649692408	0.160859267213706	-1.80582477338019
13035010	0.797532579	4.56286033977778	3.37206757029623	0.00388995293635298	0.161329643046416	-1.80903348401194
13206400	-1.32348339333333	6.74150143088889	-3.37142404888747	0.0038952328803347	0.161411848714093	-1.81025843992624
13199779	1.171404736	6.09615461816667	3.37076152874832	0.003900676139379	0.161411848714093	-1.81151953754082
12951002	0.863041158000001	4.84040854633333	3.37065500159909	0.00390155207001562	0.161411848714093	-1.81172230828744
13103860	1.446334704	5.16211389094444	3.37038947628277	0.00390373622998655	0.161411848714093	-1.81222772394248
13183646	-0.826011980333333	4.37536116883333	-3.3702900362709	0.00390455451677902	0.161411848714093	-1.81241700263338
13275354	-0.928007112333334	5.59883551822222	-3.36966709134233	0.00390968457582888	0.161411848714093	-1.81360273275575
13115509	-1.57503587066667	6.42201818377778	-3.36947406600787	0.00391127553057815	0.161411848714093	-1.81397013819692
13141346	-1.08364439333333	7.50113414922222	-3.36942972783266	0.00391164106577311	0.161411848714093	-1.81405453143491
13258362	-0.837086175666668	9.04640970577778	-3.36884475105899	0.00391646694032698	0.161415490546149	-1.8151679658708
13093399	1.042569254	5.02406949766667	3.36882185656666	0.00391665593285888	0.161415490546149	-1.81521154247275
13008025	-1.12072759	5.61910340472222	-3.36840282332252	0.0039201166248597	0.161456569574988	-1.81600911124687
13228249	0.742886251666664	6.46764625011111	3.36665491100125	0.0039345849765465	0.161950681120062	-1.81933590690986
13120378	-1.07977067566667	9.2562032645	-3.36538548239607	0.00394512589991174	0.162103245025798	-1.82175190357396
13007612	-0.769738315000001	6.04710121627778	-3.36424427590214	0.00395462603758454	0.162103245025798	-1.82392379184525
13263288	-0.984481505666668	6.88407562183333	-3.36423258643875	0.00395472346562179	0.162103245025798	-1.82394603829532
13094816	-1.39435092766667	3.52864183388889	-3.36407424537201	0.00395604342388196	0.162103245025798	-1.82424737959793
12928201	0.947622798	6.40654463266667	3.36399950717489	0.00395666660623114	0.162103245025798	-1.82438961453131
12961157	-0.668534148333332	8.04807957533333	-3.36384994293319	0.0039579139960917	0.162103245025798	-1.82467425067354
13072438	-0.887059049	5.09436733133333	-3.36384225794518	0.00395797810067363	0.162103245025798	-1.82468887596382
13216845	-1.10156867	6.03026866183333	-3.36382981215755	0.0039580819198095	0.162103245025798	-1.8247125615186
13110207	-1.07405316433334	8.09264873211111	-3.36327844412024	0.00396268398524904	0.162158744340332	-1.82576186056065
13069680	-0.716974304666667	9.41252940122222	-3.36297482980214	0.00396522040934532	0.162158744340332	-1.82633965671464
13062199	-1.15966699066667	5.52506228711111	-3.36277855173621	0.00396686099343108	0.162158744340332	-1.82671318291503
13277148	-1.09931250533333	6.19543380533333	-3.36145000487502	0.00397798334101491	0.16251202766211	-1.8292414136488
12928571	1.37400124133333	4.2446248775	3.35972504099806	0.00399247061960729	0.162981158538001	-1.83252388383086
13053240	-0.851402146666668	10.1085287267778	-3.35918665275672	0.00399700304095068	0.162981158538001	-1.83354836073459
13271598	0.685984398	6.19040870633333	3.35885667687694	0.00399978346683762	0.162981158538001	-1.83417625041277
12918361	-1.399231196	4.23570802716667	-3.35855621631602	0.00400231686210012	0.162981158538001	-1.83474797208347
12925403	-1.399231196	4.23570802716667	-3.35855621631602	0.00400231686210012	0.162981158538001	-1.83474797208347
13034167	-0.829591184666667	6.29216142722222	-3.35785812937123	0.0040082090769388	0.163000969394684	-1.836076285018
13107675	-0.906724354333333	4.52629151833333	-3.35751787892597	0.00401108408679263	0.163000969394684	-1.8367237004259
13242166	-0.902883531666666	6.94657630188889	-3.35736941424997	0.00401233920818009	0.163000969394684	-1.83700619126789
12981788	-1.14307514766667	6.01810950488889	-3.35618838315736	0.00402233754713484	0.163305907551829	-1.83925335203932
13080229	1.216710826	3.59593075172222	3.35587893614609	0.004024961340499	0.163311248743169	-1.83984212742024
13274451	1.107746864	5.53804570783333	3.35465831458691	0.00403532753484767	0.163575087826569	-1.84216451466965
13161796	-1.271592525	4.74761124466667	-3.35452557476456	0.00403645643107621	0.163575087826569	-1.84241706398452
13285702	1.21474322	6.81239418294444	3.3537276112098	0.00404324938292373	0.16371243996221	-1.8439352397764
13090710	0.604909112666665	5.98527442166667	3.35353488848551	0.00404489170461545	0.16371243996221	-1.84430190150567
13035259	-0.843422852333335	6.74957708683333	-3.3532476283127	0.00404734087319589	0.16371243996221	-1.84484842016281
13054884	-1.01592955666667	4.32348305255556	-3.35276621435921	0.00405144868926193	0.163777501363329	-1.84576431014543
13095599	-0.969766641000001	6.52776632733333	-3.35169696969088	0.00406058716125753	0.163992082821552	-1.84779850120264
13152784	-1.06949922966667	7.82882203844444	-3.35155966325439	0.00406176215387894	0.163992082821552	-1.84805971598844
13046282	1.41345722	6.22397566338889	3.35067805997425	0.00406931446938472	0.164122465581036	-1.84973687200509
13013102	-1.49381361733333	5.48189050566667	-3.3501747501058	0.00407363235485589	0.164122465581036	-1.85069434544438
13226722	-1.294563198	5.97829982272222	-3.35008750708156	0.00407438127322893	0.164122465581036	-1.85086031107725
13007908	-0.731632219999999	7.98873417916667	-3.34995767883207	0.00407549600794849	0.164122465581036	-1.85110728735737
12957028	-1.470795754	4.77135658472222	-3.34972267681568	0.00407751455814197	0.164122465581036	-1.85155433649332
13283396	1.04551862	6.12088897094444	3.34897275249651	0.00408396267048453	0.164216350604922	-1.85298091177594
13138485	-1.07656482966667	4.94944276122222	-3.34886858177434	0.00408485916686032	0.164216350604922	-1.85317907240098
12982604	0.732200244	6.31988839038889	3.34841577042584	0.00408875834465743	0.164272321771129	-1.85404043369768
13141518	0.772393155333334	4.73279882372222	3.34788398617833	0.00409334227687233	0.164355718577751	-1.85505200635346
13093938	0.802823578999996	6.06329449716667	3.34627452263382	0.00410724679880084	0.164738722856002	-1.85811346721332
13186650	1.167882378	7.35830680877778	3.34594735782139	0.00411007897585959	0.164738722856002	-1.85873576952533
13274333	-1.182965904	5.6141209255	-3.34584517543864	0.00411096393805173	0.164738722856002	-1.85893013003123
13065921	0.744363564666664	5.95674435383333	3.34511383861024	0.0041173032848996	0.164738722856002	-1.86032118385632
13230575	0.793963133999999	6.65390889666667	3.34484217676766	0.00411966056359761	0.164738722856002	-1.86083789580015
13276262	-1.21330174566667	8.44549070566667	-3.34475615120448	0.00412040730831356	0.164738722856002	-1.8610015190501
13183436	-0.724638011000004	7.65248313994444	-3.34453739914354	0.00412230679005459	0.164738722856002	-1.86141759022008
13067659	-0.754374983666667	7.54332190661111	-3.34445836154427	0.00412299330795755	0.164738722856002	-1.86156792076688
13107291	-1.21171745	6.63573745961111	-3.34385398889654	0.00412824661925444	0.164848107535957	-1.86271743343831
13006024	0.825852849666666	8.13056410916667	3.34331049353379	0.00413297644505584	0.164936468021693	-1.86375113977082
13230563	-0.604484481666669	9.24244249494445	-3.34207864744277	0.00414371662542231	0.165239588817724	-1.86609399769335
13136063	-1.18561749233334	4.94684423883333	-3.34180408940217	0.00414611420385567	0.165239588817724	-1.86661616972491
13217737	-1.16689901666667	9.83947355544444	-3.3415725679531	0.0041481370346288	0.165239588817724	-1.86705648858114
13042711	0.820934046	7.23724910622222	3.34092425792694	0.00415380660770023	0.165340150091881	-1.86828945966841
13184680	-0.849244897000001	5.12616022133333	-3.34044179187217	0.00415803083718934	0.165340150091881	-1.86920700879406
13017113	-0.883679783666668	5.4351240555	-3.34041893142769	0.00415823109741515	0.165340150091881	-1.86925048421904
13183756	-0.911566143333333	5.26653214938889	-3.33889531760101	0.00417159972601053	0.165688295494425	-1.87214798558674
13203354	-1.14442858133333	4.26179873411111	-3.33884478742917	0.00417204382196619	0.165688295494425	-1.87224407795388
12990706	-0.886709988	4.45549032333333	-3.3382810313806	0.00417700170191369	0.165784716852211	-1.87331615296613
13121843	-1.27484439266667	5.26021354983333	-3.33785724321215	0.00418073249948206	0.165832348199795	-1.87412204357487
13223210	-1.13482065866667	5.5705761365	-3.33719527364701	0.00418656672919381	0.165963305886638	-1.87538084700656
12989633	-0.907228850333333	6.6425839365	-3.33666849521086	0.00419121522897459	0.166047129095675	-1.87638255190639
13106908	0.756271125	6.97353867077778	3.3362959489326	0.00419450581355335	0.166077085770709	-1.87709096390797
13216556	0.712615548666666	6.27583422988889	3.33423611982901	0.00421274593924555	0.166698560330243	-1.88100766328487
13202901	-1.10014239166667	6.99166214177778	-3.33348089124432	0.0042194533018651	0.166762566926789	-1.88244364248099
13020889	0.777399465333335	8.57428110866667	3.33277280044246	0.00422575164172347	0.166910821928183	-1.88378996341301
13154861	-0.924032567	7.97752171011111	-3.33225067111574	0.00423040185882007	0.166993839159495	-1.88478268904534
13099513	-1.14853578366667	6.51885917127778	-3.33041332356657	0.00424680612799767	0.167540464753421	-1.88827591042375
13082309	-1.223056802	8.79822299627778	-3.32961597490255	0.00425394465450492	0.167721110301082	-1.88979179012963
13209924	-1.47602094666667	4.86132825138889	-3.32894045856286	0.0042600017457815	0.167844269357851	-1.89107601785677
13165230	-0.682697303000001	4.76801664677778	-3.32869651553136	0.00426219118867451	0.167844269357851	-1.8915397723901
13018570	-1.31958142566667	8.48838452538889	-3.32822130199607	0.00426645953992872	0.167864390957669	-1.89244317952101
13189920	-1.214334639	6.53357051055556	-3.32779242626785	0.00427031532486579	0.167864390957669	-1.89325848401766
13166268	-1.52237551466667	8.3528010615	-3.32767643937455	0.00427135869239538	0.167864390957669	-1.893478976333
13247130	-1.63189346566667	5.67161437955556	-3.32749970195224	0.00427294903121401	0.167864390957669	-1.89381495445684
13249877	0.731507156666664	11.1745930711111	3.3269272191953	0.00427810444250448	0.167963617308798	-1.89490323188654
13106792	-0.904086205666666	6.10774328544444	-3.32665020323412	0.00428060128350769	0.167963617308798	-1.89542982602446
12965247	-1.08437911933333	7.21798249483333	-3.32559206967003	0.00429015191464122	0.168072007870703	-1.89744124383424
13283146	1.35315969333333	7.05704099344444	3.32548627526223	0.00429110796761939	0.168072007870703	-1.89764234578419
13284164	1.35315969333333	7.05704099344444	3.32548627526223	0.00429110796761939	0.168072007870703	-1.89764234578419
13244381	-0.844956221333332	5.38326676833333	-3.32520805735502	0.00429362320192218	0.168072007870703	-1.89817119994953
13189981	-0.838863038666668	8.54974671144444	-3.32488288552588	0.00429656477650747	0.168086744283571	-1.89878930100681
13151972	-0.739274495666668	6.88586834261111	-3.32399257028569	0.00430462898795585	0.168174587035156	-1.90048161813208
12991103	-0.916182721333334	8.47672398216667	-3.32382411017029	0.00430615653699976	0.168174587035156	-1.90080182268725
12967277	-1.195310516	6.16458549022222	-3.32358545879078	0.00430832148063057	0.168174587035156	-1.90125544192199
12945795	-1.41971132433333	6.26195646894444	-3.32350231352911	0.00430907599243114	0.168174587035156	-1.90141348035825
13280828	-1.160710773	6.30541932477778	-3.32305975903093	0.00431309421175774	0.168231212802418	-1.90225465898513
13279180	-0.869498931333334	8.70628678333333	-3.32221945817118	0.00432073403497429	0.168428946962401	-1.90385181416583
13177585	0.702053954666664	7.38010486444444	3.32116411919763	0.00433034794075382	0.168547691572601	-1.9058576283941
13121661	-1.03139211633333	6.33477881283333	-3.32103946915732	0.00433148487441921	0.168547691572601	-1.9060945380077
13181882	1.060487997	7.87704796744444	3.32075265623986	0.00433410202030725	0.168547691572601	-1.90663965034335
13122100	-0.716152159	5.42921008116667	-3.32073586161801	0.00433425531851334	0.168547691572601	-1.90667156978961
13122754	-0.966933050333332	8.37339226661111	-3.32039890259879	0.0043373321541108	0.168547691572601	-1.90731198208017
13167477	-1.24623489066667	4.56255812133333	-3.32008415077452	0.00434020816729661	0.168547691572601	-1.90791018170199
13263556	0.762474549000002	4.53350549333333	3.31946817999592	0.00434584200878211	0.168547691572601	-1.90908084303644
13074905	-1.223642773	5.76870925277778	-3.31928997453216	0.00434747327737756	0.168547691572601	-1.90941952061336
13171817	-0.931380073333335	5.81413461333333	-3.31850089409339	0.0043547037087791	0.168547691572601	-1.91091913537807
13283870	0.753854060999999	4.9839173485	3.31830983774799	0.00435645617071574	0.168547691572601	-1.91128222413069
13283872	0.753854060999999	4.9839173485	3.31830983774799	0.00435645617071574	0.168547691572601	-1.91128222413069
13198634	-0.632542674000002	9.19723618811111	-3.31780002433207	0.00436113584969162	0.168547691572601	-1.91225107627347
13236837	-0.848570984333334	3.445931369	-3.3177290458517	0.00436178777029715	0.168547691572601	-1.91238596284719
13187174	-1.19395518266667	5.81903904711111	-3.31766138368888	0.00436240932122873	0.168547691572601	-1.91251454683619
13084605	-0.651705925000002	9.09912400677778	-3.31687183795805	0.00436966865359896	0.168547691572601	-1.91401496416762
13137634	-1.271808905	6.21538293405556	-3.31630291252811	0.00437490695367633	0.168547691572601	-1.91509609992254
12969536	-0.791047544333335	7.17380156038889	-3.31624622567461	0.00437542923064321	0.168547691572601	-1.91520382149138
13190472	-0.780798313	7.06164906244444	-3.31578115917321	0.00437971639412681	0.168547691572601	-1.91608757584193
13279934	-0.848291640666668	9.24506055905556	-3.31542662169395	0.00438298745444865	0.168547691572601	-1.91676128533132
13170924	-1.31719967866667	6.76332593494444	-3.31500812391708	0.00438685174585608	0.168547691572601	-1.91755652494554
13054429	0.969045245666666	3.85069889227778	3.31455091391292	0.0043910773544678	0.168547691572601	-1.91842531362509
13117766	1.07764577066667	5.73400990344444	3.31449531898236	0.00439159144676195	0.168547691572601	-1.91853095398118
13174818	0.868549657333335	6.31444761066667	3.31399863895076	0.00439618694788125	0.168547691572601	-1.91947472645347
13216374	1.457134194	4.90996711922222	3.31374058959029	0.00439857641433525	0.168547691572601	-1.91996505574873
13219391	-0.838066471333333	4.50869727383333	-3.31373666126858	0.00439861279946268	0.168547691572601	-1.91997252006741
13081100	-1.10017419033333	3.90430862355556	-3.31317810535731	0.00440378932546323	0.168547691572601	-1.92103383832092
12918867	-1.29069475333333	4.86754091661111	-3.31315819069092	0.00440397399993642	0.168547691572601	-1.92107167802679
12919131	-1.29069475333333	4.86754091661111	-3.31315819069092	0.00440397399993642	0.168547691572601	-1.92107167802679
12930515	-1.29069475333333	4.86754091661111	-3.31315819069092	0.00440397399993642	0.168547691572601	-1.92107167802679
13095268	0.675191368666667	3.78236429494444	3.3129301823944	0.00440608893394984	0.168547691572601	-1.92150491302862
13022186	1.657766735	4.06783807116667	3.31243500761421	0.00441068548805139	0.168554812262057	-1.92244577532119
13204828	1.04935585066667	6.6667791575	3.31235597186123	0.00441141959207404	0.168554812262057	-1.92259594660612
13147786	-0.617828290333335	9.65639271144444	-3.31177749511893	0.00441679631730237	0.168635374043649	-1.92369506465133
12967948	-0.990606667333334	6.81372121411111	-3.31157553092129	0.00441867502797194	0.168635374043649	-1.92407879579007
12956509	-0.681477765333335	5.99760534883333	-3.3110595032419	0.00442347881586254	0.168720442285123	-1.92505923421848
13087297	-1.024090978	4.05798375672222	-3.31042706238081	0.00442937337149752	0.168756678090264	-1.92626083089024
13273222	-0.773480669999998	6.33067400144444	-3.31040496008541	0.00442957951280756	0.168756678090264	-1.92630282334912
13096062	0.666242551999997	5.97202071011111	3.30934876300708	0.00443944142654588	0.169034118418767	-1.92830946975918
12979740	-0.683025153000001	4.2137446145	-3.30671274943504	0.00446414938646085	0.169788777923966	-1.93331725742879
13070114	-0.821712614666667	5.5204679465	-3.30647283211984	0.00446640493916377	0.169788777923966	-1.93377301957058
13190498	0.915242436333334	7.75915164355556	3.30591477858044	0.00447165577812658	0.169788777923966	-1.93483311876245
13268704	-1.04374957266667	6.2176437035	-3.3058880601483	0.00447190733062478	0.169788777923966	-1.93488387357078
13035419	0.760272881666666	8.92613527494444	3.3057545022633	0.00447316498061402	0.169788777923966	-1.93513758179447
12994638	-1.102869713	6.62646204183333	-3.30548499078782	0.00447570390683153	0.169788777923966	-1.9356495455628
13207454	0.743070826999998	7.28068690827778	3.30514283925139	0.00447892919366418	0.169788777923966	-1.93629948940503
13020165	-0.730147124666667	8.16279160188889	-3.30503033802491	0.00447999018786683	0.169788777923966	-1.9365131926686
13274617	-0.925219731333333	5.32558028438889	-3.30428867304957	0.00448699103203495	0.169955808293171	-1.937922011648
13051496	-0.849122083	6.41146244588889	-3.30319142122534	0.00449736827063236	0.170143099937274	-1.94000621345721
13228338	-1.04902163366667	5.4390967825	-3.30308219740557	0.00449840255299659	0.170143099937274	-1.94021367692616
13159817	-1.42868242233333	7.72224278444445	-3.30294255866698	0.00449972518909926	0.170143099937274	-1.94047891037659
13191008	-0.772730282666667	5.48710401555556	-3.30230069710802	0.00450580975707052	0.170274914510564	-1.9416980621724
13260397	-1.018947987	6.10235863644444	-3.30192843723929	0.00450934235168102	0.170310193441472	-1.94240511992732
12971410	0.772480306333335	6.24740063605556	3.30072600176092	0.00452077172725218	0.170372206344553	-1.94468892164781
12916469	-0.912118042333334	3.01821900016667	-3.30039022544053	0.00452396846621552	0.170372206344553	-1.94532664875716
12916677	-0.912118042333334	3.01821900016667	-3.30039022544053	0.00452396846621552	0.170372206344553	-1.94532664875716
12923109	-0.912118042333334	3.01821900016667	-3.30039022544053	0.00452396846621552	0.170372206344553	-1.94532664875716
13111804	-0.722307016666667	4.76576321855556	-3.30027433605128	0.00452507230406061	0.170372206344553	-1.94554675127789
13253950	-0.835764609333335	6.75360896694444	-3.30011564815173	0.00452658422729012	0.170372206344553	-1.94584813725564
13203285	-0.880462344333335	5.58714354033333	-3.29888195069632	0.00453835554635898	0.17055638469967	-1.94819116361951
13259931	1.225745565	6.13990451144444	3.29887513623059	0.00453842065067717	0.17055638469967	-1.94820410530227
13007393	-0.880764583333334	3.39761124788889	-3.29878456630728	0.00453928602912076	0.17055638469967	-1.94837611074337
12997237	-0.92655516466667	7.56571603272222	-3.29839851377961	0.00454297652110813	0.17058840702213	-1.94910927435538
12942969	0.626127936333335	2.57302075561111	3.29787893458563	0.00454794816059794	0.17058840702213	-1.95009600643409
12943227	0.626127936333335	2.57302075561111	3.29787893458563	0.00454794816059794	0.17058840702213	-1.95009600643409
13097623	-0.866563473666668	5.867063929	-3.29729145747694	0.00455357597813346	0.170701788727191	-1.95121166130588
13164546	0.856066613333332	5.7437801815	3.29601827130627	0.00456579632059665	0.171062036189856	-1.95362943905671
13192810	-0.706932957	4.51585136644444	-3.29459886222134	0.00457945843477157	0.17120165556886	-1.95632476354518
12946212	0.804488560333333	6.07103158483333	3.29436080659276	0.00458175373161118	0.17120165556886	-1.95677679532857
13118672	0.803843595999999	7.3492908145	3.29419369094338	0.00458336571629722	0.17120165556886	-1.95709412045723
13116780	-0.881044375333335	6.63964145827778	-3.29392847302448	0.0045859251408829	0.17120165556886	-1.95759772172871
12933361	1.119982603	3.5358821405	3.29385611480893	0.00458662366291328	0.17120165556886	-1.9577351161678
12941393	1.119982603	3.5358821405	3.29385611480893	0.00458662366291328	0.17120165556886	-1.9577351161678
