a,c,b,d,p,OR,X
2,66291,7,1945016,0.001471147,8.383021182,MCL1
3,66291,82,1945016,0.904025497,1.073435639,MCM10
1,66291,49,1945016,0.607760569,0.598787227,MCM2
2,66291,56,1945016,0.948179644,1.047877648,MCM3
2,66291,21,1945016,0.1469175,2.794340394,MCM4
2,66291,12,1945016,0.021266049,4.890095689,MCM7
1,66291,69,1945016,0.381517312,0.425225712,MCM8
2,66291,176,1945016,0.104511133,0.333415615,MCM9
1,66291,69,1945016,0.381517312,0.425225712,MCMBP
7,66291,76,1945016,0.008748956,2.702421302,MCMDC2
1,66291,5,1945016,0.066579816,5.868114827,MCOLN1
3,66291,608,1945016,0.000102982,0.14477257,MCTP1
1,66291,12,1945016,0.374605296,2.445047845,MCTS1
7,66291,166,1945016,0.580424899,1.237253126,MCU
3,66291,103,1945016,0.788257147,0.854579829,MDFIC
5,66291,162,1945016,0.827020146,0.905573276,MDGA1
4,66291,44,1945016,0.050605176,2.667324921,MDM2
2,66291,57,1945016,0.967769944,1.029493829,MDM4
12,66291,65,1945016,1.55E-09,5.416721379,MDS2
1,66291,293,1945016,0.004528697,0.100138478,ME1
24,66291,330,1945016,0.000241797,2.133859937,ME3
1,66291,5,1945016,0.066579816,5.868114827,MEA1
6,66291,782,1945016,6.75E-05,0.225119495,MECOM
8,66291,104,1945016,0.022591062,2.256967241,MECP2
1,66291,127,1945016,0.111032298,0.231028143,MED13
33,66291,548,1945016,0.0012915,1.766859391,MED13L
13,66291,96,1945016,4.50E-07,3.973202747,MED15
3,66291,251,1945016,0.059045711,0.350684153,MED16
1,66291,55,1945016,0.526722662,0.533464984,MED17
1,66291,5,1945016,0.066579816,5.868114827,MED18
1,66291,18,1945016,0.631007707,1.630031896,MED19
2,66291,17,1945016,0.077510866,3.451832251,MED20
1,66291,20,1945016,0.706698928,1.467028707,MED21
1,66291,8,1945016,0.189098788,3.667571767,MED22
4,66291,53,1945016,0.115535878,2.214382954,MED25
7,66291,447,1945016,0.036318885,0.459472078,MED27
6,66291,136,1945016,0.535030521,1.294437094,MED29
1,66291,41,1945016,0.739787176,0.715623759,MED30
1,66291,5,1945016,0.066579816,5.868114827,MED31
1,66291,31,1945016,0.956811005,0.946470133,MED4
3,66291,283,1945016,0.033301857,0.311030821,MEF2A
21,66291,68,1945016,7.75E-27,9.061059659,MEF2D
6,66291,15,1945016,8.72E-11,11.73622965,MEG9
4,66291,546,1945016,0.000740531,0.214949261,MEGF11
3,66291,278,1945016,0.03641944,0.316624901,MEGF6
45,66291,226,1945016,1.34E-34,5.842149717,MEGF9
2,66291,48,1945016,0.780349358,1.222523922,MEIOB
1,66291,167,1945016,0.049912934,0.175692061,MEIS1
1,66291,279,1945016,0.005879593,0.105163348,MEIS2
1,66291,90,1945016,0.240425669,0.326006379,MELK
3,66291,190,1945016,0.175372611,0.463272223,MEMO1
1,66291,8,1945016,0.189098788,3.667571767,MEPCE
3,66291,170,1945016,0.24988927,0.517774838,MERTK
4,66291,11,1945016,3.98E-07,10.66929969,MESDC1
3,66291,27,1945016,0.039710999,3.260063793,MESDC2
1,66291,20,1945016,0.706698928,1.467028707,MESP1
3,66291,20,1945016,0.00883372,4.40108612,MEST
1,66291,4,1945016,0.036424607,7.335143534,MESTIT1
18,66291,144,1945016,2.53E-08,3.667571767,MET
5,66291,79,1945016,0.172663816,1.856998363,METAP1
5,66291,117,1945016,0.619583066,1.25387069,METAP1D
4,66291,171,1945016,0.454146423,0.68632922,Metazoa_SRP
25,66291,29,1945016,4.49E-70,25.29359839,METRN
1,66291,3,1945016,0.015040287,9.780191378,METTL12
7,66291,19,1945016,1.50E-11,10.80968521,METTL13
1,66291,218,1945016,0.01859653,0.13458979,METTL15
4,66291,34,1945016,0.012542729,3.451832251,METTL21A
5,66291,15,1945016,5.43E-08,9.780191378,METTL23
1,66291,53,1945016,0.552252979,0.553595738,METTL2B
1,66291,26,1945016,0.905523658,1.128483621,METTL3
3,66291,81,1945016,0.887525531,1.086687931,METTL4
1,66291,33,1945016,0.907762995,0.889108307,METTL7A
1,66291,5,1945016,0.066579816,5.868114827,METTL7B
3,66291,159,1945016,0.30324789,0.553595738,METTL8
3,66291,66,1945016,0.624543601,1.333662461,METTL9
4,66291,20,1945016,0.000243578,5.868114827,MEX3A
8,66291,44,1945016,1.05E-06,5.334649843,MEX3C
2,66291,43,1945016,0.666068732,1.364677867,MFAP3
4,66291,55,1945016,0.133920838,2.133859937,MFAP3L
2,66291,47,1945016,0.758030539,1.24853507,MFF
5,66291,23,1945016,1.59E-05,6.378385682,MFGE8
19,66291,179,1945016,6.88E-07,3.114362618,MFHAS1
2,66291,34,1945016,0.447610434,1.725916126,MFSD11
2,66291,111,1945016,0.36355556,0.528658993,MFSD1
1,66291,35,1945016,0.86176017,0.838302118,MFSD12
3,66291,21,1945016,0.011549802,4.191510591,MFSD2B
3,66291,13,1945016,0.000535287,6.770901724,MFSD5
5,66291,176,1945016,0.687677937,0.833539038,MFSD6
4,66291,22,1945016,0.000555266,5.334649843,MFSD7
4,66291,231,1945016,0.171159672,0.50806189,MGA
2,66291,166,1945016,0.126375623,0.353500893,MGAM
3,66291,31,1945016,0.071022828,2.8394104,MGARP
17,66291,55,1945016,4.71E-22,9.068904733,MGAT1
3,66291,5,1945016,6.00E-08,17.60434448,MGAT2
2,66291,168,1945016,0.12165801,0.349292549,MGAT4A
5,66291,16,1945016,1.40E-07,9.168929417,MGAT4B
1,66291,170,1945016,0.047056967,0.172591613,MGAT5
9,66291,128,1945016,0.031875472,2.063009119,MGAT5B
1,66291,10,1945016,0.281679905,2.934057414,MGC12965
1,66291,3,1945016,0.015040287,9.780191378,MGC16275
2,66291,51,1945016,0.845564118,1.15061075,MGC32805
15,66291,52,1945016,2.09E-18,8.463627154,MGC39372
2,66291,7,1945016,0.001471147,8.383021182,MGC5590
2,66291,55,1945016,0.928276916,1.066929969,MGEA5
21,66291,241,1945016,1.88E-05,2.556647539,MGLL
6,66291,42,1945016,0.00035471,4.191510591,MGME1
7,66291,85,1945016,0.020506027,2.416282576,MGRN1
2,66291,80,1945016,0.663833741,0.733514353,MGST2
8,66291,55,1945016,2.91E-05,4.267719874,MGST3
7,66291,42,1945016,1.64E-05,4.890095689,MIA2
3,66291,80,1945016,0.870873492,1.10027153,MIA3
3,66291,33,1945016,0.090468791,2.667324921,MIAT
18,66291,134,1945016,3.61E-09,3.941271152,MICA
2,66291,21,1945016,0.1469175,2.794340394,MICAL1
17,66291,298,1945016,0.036768982,1.673791142,MICAL2
5,66291,112,1945016,0.553667809,1.30984706,MICALCL
5,66291,40,1945016,0.003320144,3.667571767,MICALL1
26,66291,152,1945016,2.89E-17,5.018782418,MICALL2
4,66291,69,1945016,0.296043024,1.700902848,MICB
4,66291,63,1945016,0.220174542,1.862893596,MICU1
1,66291,118,1945016,0.133505031,0.248648933,MICU3
19,66291,364,1945016,0.068027923,1.531513485,MID1
3,66291,10,1945016,6.47E-05,8.802172241,MID1IP1
2,66291,90,1945016,0.546643868,0.652012759,MID2
10,66291,29,1945016,5.46E-15,10.11743936,MIDN
5,66291,6,1945016,4.81E-15,24.45047845,MIEN1
6,66291,64,1945016,0.013428376,2.750678825,MIER1
4,66291,18,1945016,9.20E-05,6.520127586,MIG7
1,66291,30,1945016,0.982555722,0.978019138,MINA
3,66291,98,1945016,0.854566521,0.898180841,MINK1
1,66291,10,1945016,0.281679905,2.934057414,MINOS1
2,66291,24,1945016,0.209245552,2.445047845,MINOS1-NBL1
1,66291,63,1945016,0.437308654,0.465723399,MINPP1
2,66291,75,1945016,0.73135523,0.78241531,MIOS
44,66291,452,1945016,3.59E-12,2.856162084,MIPEP
3,66291,503,1945016,0.000659983,0.174993484,MIPOL1
12,66291,406,1945016,0.626414472,0.867209088,MIR100HG
1,66291,1,1945016,0.000215929,29.34057414,MIR1205
3,66291,3,1945016,1.48E-10,29.34057414,MIR1208
1,66291,17,1945016,0.591278467,1.725916126,Mir_1302
1,66291,1,1945016,0.000215929,29.34057414,MIR132
10,66291,75,1945016,1.23E-05,3.912076551,MIR137HG
1,66291,26,1945016,0.905523658,1.128483621,MIR155HG
2,66291,6,1945016,0.000584937,9.780191378,MIR17HG
9,66291,175,1945016,0.225477234,1.508943813,MIR181A1HG
8,66291,63,1945016,0.000168416,3.725787192,MIR181A2HG
1,66291,2,1945016,0.003566767,14.67028707,MIR193A
3,66291,4,1945016,4.55E-09,22.0054306,MIR193B
1,66291,1,1945016,0.000215929,29.34057414,MIR200C
1,66291,13,1945016,0.420102945,2.256967241,MIR210HG
1,66291,2,1945016,0.003566767,14.67028707,MIR22HG
2,66291,3,1945016,4.28E-06,19.56038276,MIR23B
32,66291,631,1945016,0.027310393,1.487953046,MIR3134
1,66291,1,1945016,0.000215929,29.34057414,MIR3175
1,66291,1,1945016,0.000215929,29.34057414,MIR3189
4,66291,5,1945016,4.70E-12,23.47245931,MIR3193
33,66291,132,1945016,2.94E-33,7.335143534,MIR31HG
1,66291,6,1945016,0.103389312,4.890095689,Mir_324
15,66291,709,1945016,0.065082774,0.620745574,mir-34
2,66291,4,1945016,3.77E-05,14.67028707,MIR345
1,66291,1,1945016,0.000215929,29.34057414,MIR3684
2,66291,16,1945016,0.06328242,3.667571767,Mir_384
1,66291,4,1945016,0.036424607,7.335143534,MIR3939
2,66291,2,1945016,1.68E-07,29.34057414,MIR425
1,66291,1,1945016,0.000215929,29.34057414,MIR4470
1,66291,1,1945016,0.000215929,29.34057414,MIR4664
14,66291,14,1945016,1.43E-43,29.34057414,MIR4710
1,66291,1,1945016,0.000215929,29.34057414,MIR4733
5,66291,5,1945016,1.31E-16,29.34057414,MIR4734
4,66291,4,1945016,1.37E-13,29.34057414,MIR4799
1,66291,8,1945016,0.189098788,3.667571767,MIR497HG
1,66291,1,1945016,0.000215929,29.34057414,MIR503HG
4,66291,147,1945016,0.656135666,0.79838297,MIR5095
1,66291,1,1945016,0.000215929,29.34057414,MIR5187
2,66291,3,1945016,4.28E-06,19.56038276,MIR5188
2,66291,7,1945016,0.001471147,8.383021182,MIR5197
4,66291,77,1945016,0.407718261,1.524185669,Mir_544
3,66291,350,1945016,0.010048845,0.251490635,MIR548AC
5,66291,164,1945016,0.805969309,0.894529699,MIR548AE2
12,66291,500,1945016,0.2275496,0.704173779,MIR548F1
8,66291,644,1945016,0.003087423,0.364479182,MIR548G
5,66291,315,1945016,0.08242205,0.465723399,MIR548H2
8,66291,463,1945016,0.052170616,0.506964564,MIR548H4
5,66291,186,1945016,0.599638641,0.788725111,MIR548N
10,66291,242,1945016,0.549983884,1.212420419,MIR548O2
6,66291,105,1945016,0.213195531,1.676604236,MIR548Q
1,66291,1,1945016,0.000215929,29.34057414,MIR554
1,66291,1,1945016,0.000215929,29.34057414,MIR570
